ChEMBL ID,CMPD ID,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX Acidic pKa,CX Basic pKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles,Inchi Key
CHEMBL2316694,101987,0,1144.45,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1143.693,None,C60H97N5O16,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCCCNC(=O)c3ccccc3OC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCCc2ccccc2)[C@]1(C)O,IAZOWOLENNDCIZ-ZXDMFBKGSA-N
CHEMBL2316423,101988,0,1176.37,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1175.6213,None,C57H89N7O19,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCNC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCCc2ccccc2)[C@]1(C)O,JBLKTAXCVOONNL-NCNHNTPYSA-N
CHEMBL2316701,101989,0,1100.4,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1099.6668,None,C58H93N5O15,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCNC(=O)c3ccc(C)cc3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCCc2ccccc2)[C@]1(C)O,KGHUYQVMTRYFHW-VQPKBAQMSA-N
CHEMBL2316422,101990,0,1146.43,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1145.6723,None,C59H95N5O17,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCNC(=O)c3ccc(OC)c(OC)c3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCCc2ccccc2)[C@]1(C)O,MJRUINYONLROSG-QXMRXLSOSA-N
CHEMBL2418608,101991,0,1008.21,4,9,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1007.5777,None,C48H85N3O19,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]2OC(=O)O[C@]12C,OOHUGGZUHVTLRO-UCAVJTKQSA-N
CHEMBL2418605,101992,0,1024.21,4,8,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1023.5726,None,C48H85N3O20,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]2OC(=O)O[C@]12C,JQBFBBKFVZARIL-TZADQNPCSA-N
CHEMBL2418603,101993,0,1024.21,4,12,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1023.5726,None,C48H85N3O20,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]2OC(=O)O[C@]12C,JQBFBBKFVZARIL-YAXQPPRUSA-N
CHEMBL2418610,101994,0,1186.35,4,8,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1185.6255,None,C54H95N3O25,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]2OC(=O)O[C@]12C,YYEWDHKBBWVSOZ-RCONGECHSA-N
CHEMBL2418609,101995,0,1186.35,4,8,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1185.6255,None,C54H95N3O25,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCO[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]2OC(=O)O[C@]12C,YYEWDHKBBWVSOZ-BSEGDUBNSA-N
CHEMBL2418604,101996,0,1024.21,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1023.5726,None,C48H85N3O20,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCCO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]2OC(=O)O[C@]12C,JQBFBBKFVZARIL-UKOJAMQJSA-N
CHEMBL2316700,101997,0,1092.77,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1091.5809,None,C55H86ClN5O15,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NNC(=O)c3ccc(Cl)cc3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCCc2ccccc2)[C@]1(C)O,BNPUMZQXCQSSGA-NKPOFITISA-N
CHEMBL2316699,101998,0,1088.35,4,11,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1087.6304,None,C56H89N5O16,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NNC(=O)c3ccccc3OC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCCc2ccccc2)[C@]1(C)O,LOOWKIMXELBKHD-UEVDZCEFSA-N
CHEMBL3093565,101999,0,376.53,2,2,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,376.1706,None,C20H28O5Si,CC[Si](CC)(c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1,RYGNIQVIVDSMMC-UHFFFAOYSA-N
CHEMBL3137674,102000,0,878.92,2,19,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,878.1782,None,C33H38N10O13S3,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O.CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,WIKQLQXZUYAZQC-KYNIKAHCSA-N
CHEMBL2079727,102001,0,2433.36,1,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2343.713,None,C101H136N7Na4O42P3S4,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)[O-])cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)NCCCCCC(=O)NC23CC4(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)[O-])C(=O)O)C(=O)O)CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(C4)C2)C3)c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+],MAGIALKFPWCMCQ-SCYSCQGCSA-J
CHEMBL2021414,102002,0,2124.14,1,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2034.6517,None,C91H120N6Na4O34P2S4,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)[O-])cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)NCCCCCC(=O)NC23CC4(CCC=O)CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)[O-])C(=O)O)C(=O)O)(CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(C4)C2)C3)c2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+].[Na+].[Na+],HMCKLEATIRFDRE-MJJKHTQCSA-J
CHEMBL4302612,102003,0,2345.43,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2343.713,None,C101H140N7O42P3S4,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)NCCCCCC(=O)NC23CC4(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(C4)C2)C3)c2ccc(S(=O)(=O)[O-])cc21,IPDUBURODPGKPZ-DGVOKRSTSA-N
CHEMBL4301495,102004,0,2036.22,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2034.6517,None,C91H124N6O34P2S4,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)NCCCCCC(=O)NC23CC4(CCC=O)CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(C4)C2)C3)c2ccc(S(=O)(=O)[O-])cc21,NTAHUPKTUOWCJU-GDDWPGSNSA-N
CHEMBL4302613,102005,0,1727.01,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1725.5903,None,C81H108N5O26PS4,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)NCCCCCC(=O)NC23CC4(CCC=O)CC(CCC=O)(CC(CCC(=O)N[C@@H](CCP(=O)(O)CC(CCC(=O)O)C(=O)O)C(=O)O)(C4)C2)C3)c2ccc(S(=O)(=O)[O-])cc21,KGBDORRKSISWSN-HXTRIHBASA-N
CHEMBL4301608,102006,0,2561.95,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,2559.853,None,C106H149N23O37S7,CC1(C)C(/C=C/C2=C(Oc3ccc(S(=O)(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)NCCN2C(=O)CC(SC[C@@H](NC(=O)CN3CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC3)C(=O)N[C@H]3CSSC[C@@H](C(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC3=O)C2=O)c2ccc(S(=O)(=O)[O-])cc21,PAMOAVZJDNGZEV-PPFLFGLSSA-N
CHEMBL2252212,102007,0,1251.42,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1250.6084,None,C63H94O25,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)C[C@@H]1OC(=O)/C=C/c1ccccc1,IYKPELJBFODWHJ-FWMZTCOGSA-N
CHEMBL2252209,102008,0,1383.53,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1382.6507,None,C68H102O29,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)C[C@@H]1OC(=O)/C=C/c1ccccc1,VNNUFEHEJUQXMG-FRMOVGHQSA-N
CHEMBL2252210,102009,0,1353.51,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1352.6401,None,C67H100O28,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)C[C@@H]1OC(=O)/C=C/c1ccccc1,HPWHBQBEUIHTFN-GQPKTZSISA-N
CHEMBL3109364,102010,0,430.31,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,430.1952,None,C26H27BO5,CC1(C)C=Cc2c(ccc3c(=O)c(-c4ccc(B5OC(C)(C)C(C)(C)O5)cc4)coc23)O1,ACTWZOURANEXCA-UHFFFAOYSA-N
CHEMBL2227726,102011,0,611.76,4,13,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,611.2553,None,C33H41NO8S,CC1(C)C2CC[C@]1(S(=O)(=O)O)C(=O)C2.COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1C3,XYDRAHWJEIZDGL-NWRCXQRFSA-N
CHEMBL2419990,102012,0,1169.44,3,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1168.4438,None,C66H68N6O10S2,CC1(C)CC(=O)C2=C(C1)N(c1ccc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)cc1)C1=C(C(=O)CC(C)(C)C1)C2c1ccc(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(C(=O)Nc4ccc(S(N)(=O)=O)cc4)cc3)C3=C2C(=O)CC(C)(C)C3)cc1,OIRCLNPWMSOVAH-UHFFFAOYSA-N
CHEMBL2419991,102013,0,1169.44,3,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1168.4438,None,C66H68N6O10S2,CC1(C)CC(=O)C2=C(C1)N(c1ccc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)cc1)C1=C(C(=O)CC(C)(C)C1)C2c1cccc(C2C3=C(CC(C)(C)CC3=O)N(c3ccc(C(=O)Nc4ccc(S(N)(=O)=O)cc4)cc3)C3=C2C(=O)CC(C)(C)C3)c1,XGLOKDGUVCNLTH-UHFFFAOYSA-N
CHEMBL2370573,102014,0,1097.29,1,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1096.4583,None,C48H68N14O12S2,CC1(C)CC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(=O)N2CCCC2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)CSS1,RPXCAPOKBUPUNA-XZYYPLSUSA-N
CHEMBL2386661,102015,0,1039.23,2,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1038.5624,None,C51H82N4O18,CC1(C)CC[C@@]2(C(=O)NCc3cn([C@@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)nn3)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,FYWXOMATGBOTPU-IBCXAFTKSA-N
CHEMBL2386663,102016,0,1145.67,5,9,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1144.8392,None,C69H108N8O6,CC1(C)CC[C@@]2(C(=O)NCc3cn(CCCn4cc(CNC(=O)[C@]56CCC(C)(C)C[C@H]5C5=CC[C@@H]7[C@@]8(C)CC[C@H](O)C(C)(C)[C@@H]8CC[C@@]7(C)[C@]5(C)C[C@H]6O)nn4)nn3)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,COLVPLQJWIWAQD-RHJITCMSSA-N
CHEMBL2252211,102017,0,1105.27,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1104.5716,None,C54H88O23,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,XJPIPOSYWXKDBB-LCDRBKHTSA-N
CHEMBL2272141,102018,0,1105.27,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1104.5716,None,C54H88O23,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,MROYUZKXUGPCPD-WEHHMEJFSA-N
CHEMBL2272142,102019,0,1091.25,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1090.556,None,C53H86O23,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1O,WDXHUBXAQHLOJE-WFWWCDJVSA-N
CHEMBL2272140,102020,0,1075.25,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1074.5611,None,C53H86O22,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,OXVYRBXTKPWUPC-ONAHVQKTSA-N
CHEMBL2397088,102021,0,1090.28,3,3,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1089.5634,None,C56H79N7O15,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCNc6cc(O/N=[N+](/[O-])N7CCN(Cc8ccccc8)CC7)c([N+](=O)[O-])cc6[N+](=O)[O-])C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,LEHUCJNSKXXUIN-DYTFGFJUSA-N
CHEMBL2420028,102022,0,1063.24,6,8,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1062.5611,None,C52H86O22,CC1(C)CC[C@]23CO[C@@]4(CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7OC[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]4(C)C[C@H]2O)[C@@H]3C1,OYVQJBLDKZFXNW-CSYCFBBXSA-N
CHEMBL3116149,102023,0,1001.55,2,2,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1000.8372,None,C58H104N12O2+6,CC1(C)Cc2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)cc5C(=O)NCCC[N+](C)(CCC[N+](C)(C)C)CCC[N+](C)(C)C)CC4(C)C)cc3C(=O)NCCC[N+](C)(CCC[N+](C)(C)C)CCC[N+](C)(C)C,XQMGWSQZJGEDIJ-UHFFFAOYSA-P
CHEMBL3121744,102024,0,262.47,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,262.1753,None,C16H26OSi,CC1(C)CCC(C)(C)c2cc([Si](C)(C)O)ccc21,TWEFLXFTPIQFDY-UHFFFAOYSA-N
CHEMBL3121743,102025,0,264.44,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,264.1546,None,C15H24O2Si,CC1(C)CCC(C)(C)c2cc([Si](C)(O)O)ccc21,DCILTSNXBFVVTO-UHFFFAOYSA-N
CHEMBL3121745,102026,0,326.51,3,6,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,326.1702,None,C20H26O2Si,CC1(C)CCC(C)(C)c2cc([Si](O)(O)c3ccccc3)ccc21,ZGPSEBUDOKPMEH-UHFFFAOYSA-N
CHEMBL2297426,102027,0,281.17,4,4,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,281.9907,None,C11H10N2O2Se,CC1(C)Oc2ccc(O)cc2-c2nn[se]c21,HMPLYYCXKIXSJH-UHFFFAOYSA-N
CHEMBL2398200,102028,0,1097.48,4,4,12.21,31.35,3,0,2,15,N,0.1,9.81,1.12,13.77,13.77,10,MOL,-1,72,3,0,2,990.3742,NEUTRAL,C66H59Cl3NO2P3,CC1(C)OCc2c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nc(C[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c2O1.[Cl-].[Cl-].[Cl-],XQSYGNNMMXGMMQ-UHFFFAOYSA-K
CHEMBL3137696,102029,0,583.6,2,19,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,583.0931,None,C23H25N3O11S2,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O.O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,XWMVMWTVLSLJGY-FAJPTIRJSA-N
CHEMBL3137697,102030,0,908.39,2,19,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,907.9932,None,C34H39I3O5,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1.O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,QILNNHVSNXVFLQ-FUTAMACOSA-N
CHEMBL3087675,102031,0,1043.32,4,5,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,-1,None,None,None,None,1042.4297,None,C58H64F2N6O6S2,CC1=C(CC(=O)NCCCNCCCNC2=CC(=O)C(NCCCNCCCNC(=O)CC3=C(C)/C(=C\c4ccc([S+](C)[O-])cc4)c4ccc(F)cc43)=CC2=O)c2cc(F)ccc2/C1=C/c1ccc([S+](C)[O-])cc1,JLICOVVJIUJAMC-GWSDYOLYSA-N
